house_id,square_footage,number_of_rooms,number_of_bathrooms,lot_size_sqft,distance_to_city_center_km,year_built,has_garage,quality_score,school_rating,building_material,heating_type,price_k_usd
10283,1778,3,1.0,14593,20.0,1975,Yes,8,5,Brick,Electric,902.78
10284,1530,4,2.5,6816,7.7,1990,No,8,4,Wood,Gas,905.24
10285,856,4,1.0,7468,29.2,1952,Yes,8,2,Wood,Gas,602.16
10286,3043,2,2.5,6821,17.5,1992,No,4,5,Stone,Electric,1017.85
10287,2501,4,2.5,12802,27.3,1966,No,4,4,Brick,Oil,922.76
10288,2086,2,2.0,5180,25.9,2002,Yes,4,2,Wood,Gas,786.1
10289,911,5,2.0,8289,10.7,2001,No,3,5,Brick,Gas,657.55
10290,2001,5,1.0,11674,16.5,1982,No,9,2,Wood,Gas,888.93
10291,1747,5,2.0,11751,13.5,2009,No,5,5,Wood,Gas,914.22
10292,4921,3,4.0,8520,21.6,2017,No,4,1,Brick,Electric,1156.18
10293,1557,3,2.0,5830,18.1,2005,Yes,6,5,Wood,Electric,937.45
10294,4188,4,2.0,13016,23.8,2013,Yes,10,5,Wood,Oil,1415.2
10295,2641,2,2.5,6590,1.3,1957,No,3,5,Stone,Electric,1027.58
10296,4335,4,2.0,12204,20.9,2018,Yes,4,5,Wood,Gas,1301.57
10297,3093,5,2.0,10214,10.3,1982,No,4,4,Wood,Gas,927.4
10298,1904,4,1.5,7122,7.5,1974,Yes,10,3,Wood,Gas,939.01
10299,1461,4,2.5,8672,24.2,2020,No,8,4,Wood,Gas,940.54
10300,1708,4,2.5,8652,3.6,1956,No,8,4,Wood,Gas,863.99
10301,2656,5,3.5,4624,7.6,2008,No,10,1,Brick,Gas,1107.11
10302,3111,2,1.0,6027,6.9,1982,No,5,5,Brick,Electric,882.37
10303,1589,4,1.0,8660,13.2,1990,Yes,5,4,Brick,Gas,812.85
10304,971,5,3.5,8536,10.3,1982,Yes,3,2,Brick,Gas,781.48
10305,2786,3,2.5,13497,21.9,1978,Yes,6,5,Wood,Gas,1148.71
10306,2685,2,4.0,4143,21.3,1988,No,7,1,Wood,Gas,998.64
10307,1275,5,2.0,7829,10.4,2006,No,8,1,Stone,Gas,817.12
10308,1849,4,2.0,4271,13.7,2013,No,6,2,Wood,Gas,928.87
10309,4929,5,2.0,9466,7.0,2015,No,9,1,Stone,Gas,1332.51
10310,3111,2,1.5,7123,20.5,1958,No,8,5,Wood,Electric,892.39
10311,1961,4,2.0,11896,12.5,1978,No,5,3,Wood,Gas,804.89
10312,1615,3,1.0,6041,4.9,2023,Yes,5,3,Wood,Oil,811.07
10313,4566,3,2.0,6642,4.7,1977,Yes,7,4,Wood,Gas,1225.21
10314,3722,3,3.0,9574,10.3,2002,No,10,1,Stone,Gas,1194.45
10315,1553,5,2.0,5529,22.7,1995,No,6,5,Wood,Electric,897.45
10316,1261,2,1.0,6635,1.7,1988,No,6,2,Brick,Gas,834.56
10317,4039,3,4.0,14605,8.5,2007,No,7,2,Wood,Gas,1199.34
10318,3502,4,1.5,12855,5.7,2003,Yes,5,5,Brick,Gas,1122.02
10319,880,4,2.0,4452,28.7,1955,No,3,5,Wood,Gas,550.34
10320,3604,4,3.0,10912,21.5,1994,No,6,2,Brick,Gas,1066.6
10321,1669,5,2.0,10598,7.8,1989,Yes,4,1,Stone,Electric,800.83
10322,1606,2,3.0,6543,7.0,1972,Yes,10,4,Wood,Gas,1006.74
10323,2734,2,2.5,8695,25.9,1991,Yes,6,4,Stone,Gas,1053.37
10324,1503,3,2.0,8284,6.5,1987,Yes,9,4,Wood,Electric,962.47
10325,3323,2,3.5,9693,29.9,1965,No,6,5,Stone,Gas,1109.97
10326,3439,4,2.5,5231,9.2,2023,No,10,2,Wood,Electric,1174.39
10327,4709,4,2.5,8579,3.4,1996,Yes,9,2,Stone,Oil,1384.41
10328,1964,5,2.0,11236,21.0,1970,Yes,10,2,Wood,Oil,980.92
10329,1419,4,2.0,14797,18.7,2023,Yes,6,2,Brick,Gas,915.2
10330,3866,2,2.0,14728,30.0,1970,No,5,2,Stone,Gas,1070.46
10331,1246,4,1.0,10740,24.3,1974,No,4,3,Stone,Gas,748.33
10332,3137,3,1.5,9808,13.4,2010,Yes,9,5,Wood,Electric,1292.6
10333,1008,5,2.0,7506,20.6,2003,Yes,6,5,Wood,Gas,950.19
10334,3260,5,1.0,7616,24.7,2009,No,3,3,Brick,Gas,947.9
10335,4242,2,1.5,12150,15.9,1991,Yes,8,4,Brick,Electric,1285.09
10336,3511,4,2.0,5849,8.9,2010,Yes,9,1,Brick,Oil,1231.53
10337,3137,4,2.5,11004,7.1,1981,Yes,8,5,Brick,Gas,1198.03
10338,2091,2,1.5,5769,9.6,2002,No,4,5,Wood,Gas,782.41
10339,2998,2,2.0,10822,25.6,1993,Yes,7,3,Brick,Gas,957.35
10340,2200,3,2.0,9861,12.0,1960,Yes,3,5,Brick,Gas,856.05
10341,3455,2,3.0,12440,9.3,1996,No,7,5,Wood,Oil,1114.2
10342,4812,4,2.5,9062,24.4,2009,Yes,6,4,Wood,Gas,1404.99
10343,1504,3,3.5,10588,1.9,1985,No,9,3,Brick,Electric,987.94
10344,1625,5,2.5,7164,18.2,2009,Yes,10,5,Wood,Gas,1072.07
10345,1804,4,1.0,6825,26.3,1982,No,5,2,Brick,Gas,766.34
10346,4260,5,2.0,6835,12.9,1991,Yes,6,3,Stone,Gas,1243.01
10347,1176,5,2.5,14873,8.8,1962,No,6,4,Wood,Gas,864.93
10348,1772,5,2.0,4236,15.3,1963,Yes,7,1,Brick,Gas,743.07
10349,3876,4,2.0,11816,21.8,2007,No,6,5,Brick,Gas,1137.22
10350,1243,5,2.5,10853,16.0,1989,No,3,2,Wood,Electric,689.6
10351,1554,4,2.0,9907,1.2,2014,No,5,2,Brick,Gas,1099.65
10352,4404,5,3.5,9695,3.3,1954,Yes,7,1,Brick,Gas,1309.47
10353,2971,2,2.0,12823,21.9,1979,No,4,3,Stone,Gas,918.55
10354,3505,2,2.5,7135,12.6,1994,No,8,4,Brick,Electric,1203.36
10355,4265,4,4.0,10447,23.8,2007,Yes,6,5,Brick,Gas,1387.45
10356,3511,5,3.0,14465,19.8,1988,Yes,8,5,Brick,Gas,1347.88
10357,3207,5,2.0,6350,17.9,1961,No,9,5,Brick,Gas,1153.41
10358,1422,5,3.5,4191,27.1,1983,Yes,10,2,Wood,Gas,845.77
10359,2523,2,2.5,9804,1.6,1963,Yes,7,3,Wood,Gas,1146.63
10360,4122,5,2.0,5296,5.5,1987,Yes,10,1,Wood,Electric,1240.39
10361,2719,5,3.5,12626,19.1,1965,No,10,3,Brick,Gas,1185.65
10362,1718,4,1.0,10849,2.9,2010,Yes,8,4,Wood,Gas,1016.28
10363,1381,5,2.0,9993,19.7,2008,Yes,6,4,Brick,Electric,952.23
10364,4681,2,2.0,6251,29.5,2023,Yes,9,1,Wood,Gas,1168.91
10365,2486,5,2.5,12076,26.5,2016,No,6,2,Brick,Gas,1009.93
10366,4709,2,1.0,6586,18.1,1960,Yes,7,1,Brick,Gas,1022.08
10367,2799,2,2.5,7161,26.9,1960,Yes,3,4,Brick,Oil,798.42
10368,3511,3,2.0,4626,4.4,1965,No,4,2,Brick,Oil,874.34
10369,1200,2,1.0,6087,14.2,1987,Yes,6,3,Stone,Electric,786.23
10370,4448,3,4.0,7652,13.4,1979,No,3,4,Stone,Gas,1252.23
10371,3428,3,1.5,12351,10.8,1990,Yes,6,2,Brick,Gas,1008.7
10372,2456,5,2.0,13315,1.0,1950,Yes,6,2,Wood,Electric,1172.35
10373,1420,3,1.5,13459,26.8,1987,No,3,5,Wood,Gas,662.18
10374,1046,4,2.5,12527,23.6,2009,No,6,3,Wood,Electric,831.36
10375,4139,2,3.0,5865,19.9,1968,No,4,2,Brick,Electric,1012.43
10376,3810,4,3.5,11673,4.7,2008,No,8,1,Brick,Gas,1178.15
10377,3168,3,2.0,5403,12.0,2017,No,7,3,Brick,Electric,949.05
10378,4794,5,2.0,4499,27.8,1959,Yes,9,3,Wood,Gas,1335.79
10379,2639,2,2.5,10408,18.9,1966,No,9,4,Wood,Oil,1028.3
10380,3703,4,2.5,14976,18.5,2021,Yes,10,3,Brick,Gas,1355.84
10381,4491,5,2.5,5846,27.5,1978,No,8,3,Wood,Electric,1148.18
10382,4641,3,3.0,6879,17.2,1955,Yes,3,5,Wood,Gas,1111.62
10383,2192,5,1.0,7854,18.3,2015,Yes,8,3,Wood,Gas,984.18
10384,4550,4,1.5,6083,11.0,2012,No,5,2,Brick,Gas,1192.24
10385,3808,5,2.5,13123,11.8,1980,No,9,1,Brick,Gas,1128.9
10386,4138,4,2.0,6624,20.9,1974,Yes,6,5,Wood,Electric,1200.88
10387,4314,5,2.0,12224,10.3,1970,Yes,7,5,Wood,Gas,1240.62
10388,1559,2,2.0,11744,17.2,1965,No,10,5,Brick,Electric,845.51
10389,3568,5,2.0,13338,9.1,1953,Yes,4,5,Stone,Electric,1113.16
10390,3888,2,2.5,6949,5.8,1995,Yes,4,4,Stone,Gas,1212.76
10391,2915,4,2.0,8954,14.2,1957,Yes,5,5,Wood,Gas,1029.45
10392,2523,2,2.5,6500,7.3,1955,Yes,10,4,Wood,Electric,965.3
10393,3766,5,1.5,10217,27.1,2002,No,8,4,Brick,Gas,1272.03
10394,1229,2,3.0,11018,9.8,2013,Yes,4,3,Wood,Gas,761.63
10395,3155,4,3.0,5049,18.3,2000,No,8,1,Wood,Electric,1013.93
10396,3259,5,2.5,4689,8.6,2012,Yes,7,3,Brick,Oil,1104.09
10397,4992,2,2.0,7125,8.5,1955,No,5,4,Wood,Electric,1116.98
10398,2518,2,1.0,8301,11.2,2011,Yes,10,3,Wood,Electric,1001.72
10399,2065,3,1.5,11360,27.6,1982,Yes,8,2,Brick,Electric,859.75
10400,2108,2,1.0,5826,12.4,1951,Yes,3,5,Brick,Electric,765.98
10401,1850,3,1.0,11196,24.8,1990,Yes,8,5,Brick,Gas,1003.64
10402,4273,4,2.5,11838,6.7,1965,Yes,8,4,Stone,Electric,1348.91
10403,3049,3,4.0,12459,2.4,2008,Yes,5,3,Wood,Gas,1126.77
10404,3609,4,1.0,5092,23.7,1958,Yes,3,2,Brick,Oil,842.36
10405,3721,2,1.5,11917,16.7,2018,No,4,2,Wood,Gas,1035.92
10406,4841,2,3.5,14271,15.6,1959,Yes,9,2,Wood,Gas,1263.73
10407,3217,3,2.5,12324,8.9,1956,Yes,7,4,Brick,Gas,1183.73
10408,1332,4,2.0,12207,3.1,2015,No,8,3,Wood,Electric,1005.8
10409,1698,2,4.0,14853,15.0,1969,No,6,2,Brick,Electric,805.27
10410,3454,3,2.5,9702,26.1,2012,Yes,5,2,Wood,Electric,999.48
10411,2269,3,2.5,8305,4.5,1953,Yes,4,3,Brick,Electric,750.45
10412,3720,3,2.5,14448,27.9,1977,Yes,8,3,Wood,Gas,1157.53
10413,2052,2,1.5,7951,9.0,2021,Yes,7,5,Wood,Gas,956.87
10414,1569,4,2.0,8681,16.4,1984,No,6,1,Brick,Electric,637.79
10415,1633,2,1.5,4472,2.9,1951,No,5,1,Wood,Gas,730.14
10416,3009,5,2.0,10315,13.3,1990,No,7,2,Wood,Electric,931.12
10417,4224,5,1.0,4840,4.7,1977,No,4,3,Wood,Gas,1138.81
10418,1891,2,2.0,11439,2.4,2022,Yes,9,5,Wood,Gas,1105.62
10419,1996,4,2.0,5149,29.0,1950,Yes,8,4,Wood,Gas,798.64
10420,4714,3,2.0,10679,22.2,1976,No,8,1,Brick,Oil,1162.11
10421,2460,5,1.0,14516,21.9,2016,Yes,10,1,Stone,Gas,1131.47
10422,1060,5,3.0,7770,3.6,1988,Yes,8,3,Brick,Gas,1097.77
10423,3064,2,2.0,4481,28.0,2022,Yes,5,4,Wood,Gas,980.04
10424,1985,5,3.0,11814,14.6,1989,Yes,8,1,Wood,Gas,947.65
10425,3249,5,3.0,7483,25.7,1977,Yes,5,5,Wood,Gas,1169.16
10426,4333,3,1.5,13650,1.4,1973,Yes,10,1,Wood,Electric,1359.69
10427,4144,3,2.0,7234,9.6,2000,Yes,8,3,Wood,Oil,1221.41
10428,1666,4,2.5,7001,29.9,2005,Yes,3,3,Wood,Gas,703.13
10429,892,5,2.0,14505,13.4,2022,Yes,9,4,Brick,Electric,1048.07
10430,3978,4,3.5,9919,26.8,1975,Yes,8,1,Wood,Electric,1282.11
10431,2151,4,2.5,6365,10.5,2001,Yes,3,4,Stone,Oil,905.5
10432,1164,3,2.5,7169,16.2,1955,Yes,5,1,Brick,Gas,790.4
10433,4518,3,3.0,8695,25.8,2008,No,7,2,Stone,Electric,1291.2
10434,2724,2,1.5,14099,18.6,1961,No,4,1,Stone,Oil,820.2
10435,3895,3,2.5,9160,22.0,2012,No,6,3,Brick,Gas,1153.93
10436,3338,4,1.0,8077,7.6,1985,No,10,3,Wood,Gas,1104.1
10437,2096,5,2.0,14728,5.5,1958,No,3,2,Wood,Electric,769.84
10438,3076,4,1.5,11937,7.7,2023,No,4,1,Wood,Gas,939.32
10439,802,4,2.5,10825,15.3,2016,No,8,1,Wood,Gas,659.64
10440,4292,4,3.0,4266,24.2,1978,No,5,3,Brick,Gas,1126.67
10441,2553,3,1.5,13327,11.3,2020,Yes,4,2,Brick,Gas,1024.94
10442,1710,4,3.0,14250,17.4,1957,Yes,10,3,Wood,Gas,1018.94
10443,1106,2,1.5,8827,24.3,1992,Yes,4,2,Brick,Gas,577.01
10444,4815,5,1.5,12534,7.9,1984,No,9,3,Wood,Gas,1284.69
10445,2238,3,3.5,6808,26.6,1971,Yes,9,5,Brick,Electric,1140.22
10446,1672,4,1.0,7729,28.6,2015,No,8,1,Wood,Gas,808.98
10447,1941,2,1.5,5002,2.1,1970,Yes,4,4,Wood,Gas,953.34
10448,1465,5,1.5,4279,2.7,2020,Yes,5,5,Wood,Gas,1027.27
10449,1008,4,2.0,9108,3.6,1990,Yes,9,3,Brick,Gas,1024.04
10450,1751,5,2.0,13155,23.5,1990,No,3,2,Wood,Gas,760.54
10451,1857,3,1.5,6069,6.5,1998,Yes,10,4,Stone,Gas,1094.0
10452,4808,3,2.0,6570,22.0,1953,Yes,6,2,Wood,Electric,1102.04
10453,2668,2,2.0,9755,13.8,2014,No,7,2,Wood,Gas,818.09
10454,1571,3,2.5,12827,25.3,1959,No,3,1,Wood,Electric,538.38
10455,4830,2,3.5,8550,24.4,2016,Yes,6,3,Brick,Gas,1367.92
10456,1321,4,2.0,11353,28.8,1959,Yes,5,1,Wood,Electric,547.16
10457,4155,5,2.0,10628,8.3,2022,No,6,2,Wood,Electric,1209.94
10458,2200,3,2.0,4609,7.6,1966,No,5,1,Wood,Electric,697.16
10459,4538,5,1.0,14315,1.9,2016,Yes,6,5,Stone,Electric,1459.59
10460,4523,5,3.0,11660,12.9,2002,Yes,9,2,Wood,Gas,1357.57
10461,4047,4,2.5,6241,14.3,1984,No,10,2,Wood,Gas,1130.58
10462,2658,4,1.0,9486,29.0,1953,No,3,5,Brick,Gas,854.61
10463,4864,3,1.5,12116,25.1,2017,Yes,8,2,Brick,Gas,1368.94
10464,3198,4,2.0,13714,5.8,1960,Yes,8,4,Stone,Gas,1194.8
10465,942,5,3.0,14995,24.2,1993,Yes,8,4,Brick,Electric,1033.27
10466,3651,2,3.0,10508,6.2,2009,No,5,3,Wood,Gas,1145.57
10467,4269,2,2.0,12041,3.3,2019,Yes,4,3,Wood,Gas,1252.45
10468,4495,2,1.5,12359,25.3,2011,Yes,10,1,Wood,Electric,1233.93
10469,1517,3,2.0,6226,29.3,1981,Yes,8,1,Stone,Gas,803.52
10470,1442,4,3.0,6440,3.6,1995,No,5,5,Wood,Electric,920.69
10471,4240,4,2.0,4652,24.6,1972,Yes,9,5,Wood,Gas,1267.75
10472,3348,4,1.5,10475,25.9,1986,Yes,5,2,Wood,Gas,960.92
10473,4493,4,1.0,10281,4.4,2007,No,6,3,Stone,Electric,1213.53
10474,1169,5,2.0,13626,9.2,1992,No,5,3,Wood,Gas,765.51
10475,4450,2,1.5,11570,22.3,1964,No,6,3,Wood,Electric,936.08
10476,1586,5,2.5,9991,24.4,2016,Yes,9,3,Wood,Gas,955.76
10477,1749,3,2.0,5247,11.3,1951,No,3,1,Wood,Electric,515.95
10478,1321,2,3.5,5624,5.6,2020,No,5,4,Brick,Oil,832.11
10479,3743,2,2.5,7850,19.8,1954,No,4,5,Brick,Electric,1000.98
10480,1154,5,2.0,6716,21.4,2002,Yes,4,5,Wood,Gas,892.73
10481,3135,3,2.5,4824,15.6,1994,Yes,3,3,Stone,Gas,964.19
10482,2282,3,2.0,13280,5.2,1990,No,9,3,Brick,Gas,1107.53
10483,2447,2,1.5,11173,25.5,2012,Yes,8,1,Brick,Oil,1000.13
10484,3845,4,4.0,4090,19.7,2021,No,4,1,Brick,Gas,1015.58
10485,3015,3,2.5,10434,26.2,1981,No,10,5,Brick,Gas,1174.68
10486,1227,5,1.0,11807,28.1,1951,No,6,3,Brick,Oil,610.7
10487,3337,3,2.0,4314,24.4,1959,No,5,3,Wood,Electric,725.37
10488,1344,2,1.5,8621,28.8,1992,Yes,7,5,Wood,Electric,842.7
10489,3564,4,2.0,13130,28.7,1992,Yes,9,1,Wood,Gas,1048.58
10490,4565,3,1.0,9805,19.0,2016,No,10,5,Brick,Gas,1255.42
10491,1458,2,1.5,6934,22.1,1972,No,10,1,Stone,Gas,796.37
10492,3627,3,2.5,14901,21.3,2009,Yes,5,1,Wood,Electric,1002.16
10493,2858,4,3.0,10331,19.0,1955,Yes,9,1,Brick,Gas,1006.26
10494,4127,5,2.0,6537,1.6,1962,Yes,9,3,Wood,Gas,1406.34
10495,1530,2,2.0,6132,11.3,1970,No,5,5,Stone,Gas,878.5
10496,2632,2,1.0,5409,3.9,2007,Yes,7,1,Brick,Gas,949.26
10497,1208,4,1.0,10468,9.7,1977,Yes,8,4,Wood,Electric,846.71
10498,4979,2,2.5,6799,3.0,2019,Yes,9,1,Wood,Oil,1374.48
10499,4047,4,3.0,9843,27.7,1957,No,4,1,Wood,Gas,924.18
10500,933,2,1.0,10617,14.1,2007,Yes,10,1,Brick,Gas,826.12
10501,1466,4,2.0,8798,6.5,1989,Yes,4,2,Brick,Electric,714.63
10502,1076,3,4.0,14199,18.0,1950,Yes,5,4,Stone,Gas,854.63
10503,4107,3,2.5,9026,6.7,2014,No,4,3,Brick,Gas,1053.86
10504,1681,3,1.5,9113,24.3,1959,Yes,9,5,Wood,Electric,796.66
10505,2860,2,2.0,4855,9.9,2009,Yes,9,5,Brick,Gas,1183.69
10506,2882,4,3.5,12217,10.1,2018,Yes,6,5,Stone,Electric,1300.15
10507,2037,4,1.5,10780,26.2,1969,Yes,9,3,Stone,Gas,977.06
10508,3252,5,2.0,11409,17.2,2011,No,6,1,Brick,Gas,1028.7
10509,958,3,2.0,5818,26.7,1962,Yes,7,4,Wood,Electric,779.42
10510,3396,5,2.0,12466,13.0,2007,No,9,5,Brick,Gas,1289.76
10511,4615,3,1.5,7620,11.0,1986,No,10,2,Brick,Gas,1262.97
10512,3326,5,2.5,11971,15.7,1959,No,10,2,Brick,Gas,1106.38
10513,910,3,1.5,11388,2.8,1952,Yes,5,4,Wood,Gas,759.98
10514,1341,4,2.5,13127,5.5,1983,Yes,8,5,Wood,Gas,922.7
10515,1938,3,2.0,7199,7.4,1983,No,6,1,Brick,Gas,880.38
10516,4083,2,2.0,6666,24.7,1979,Yes,3,5,Brick,Gas,1107.93
10517,4410,3,2.5,13099,22.3,1986,Yes,4,1,Wood,Gas,978.33
10518,4357,3,4.0,8943,6.6,2017,Yes,8,5,Wood,Gas,1452.87
10519,3219,4,3.5,14062,9.0,1983,Yes,5,2,Brick,Gas,1179.21
10520,2556,2,1.0,6510,28.4,1981,Yes,6,3,Brick,Gas,843.92
10521,3886,4,2.0,5823,3.5,2007,Yes,7,4,Wood,Gas,1343.95
10522,3106,5,2.5,12447,16.9,1973,Yes,6,1,Wood,Electric,1110.1
10523,1775,5,2.5,9361,16.1,1958,No,3,3,Wood,Electric,689.4
10524,1522,2,2.5,11287,22.0,1990,No,6,1,Brick,Electric,663.01
10525,3370,5,4.0,11173,8.6,1973,Yes,5,4,Wood,Gas,1096.44
10526,1124,2,2.0,6920,28.1,1974,No,7,3,Wood,Gas,742.61
10527,2329,3,3.0,12848,12.9,1985,No,9,3,Brick,Gas,1049.4
10528,2745,5,1.0,14743,9.3,1957,No,10,4,Brick,Gas,1030.08
10529,3230,3,3.5,9611,10.8,2008,No,7,4,Brick,Gas,1190.17
10530,4911,4,3.0,10913,11.1,1984,Yes,3,1,Brick,Oil,1154.81
10531,4310,5,2.0,14831,6.8,1987,No,10,3,Wood,Oil,1396.95
10532,1645,4,3.0,5291,27.9,1981,Yes,5,4,Wood,Gas,935.26
10533,1367,4,2.5,6924,6.1,2000,No,3,1,Wood,Electric,612.95
10534,4488,2,2.5,11563,26.6,1977,Yes,3,5,Wood,Gas,1160.16
10535,2979,4,3.5,7634,12.7,2005,Yes,3,4,Wood,Gas,1019.23
10536,2819,2,1.5,12239,8.8,1957,Yes,6,3,Stone,Electric,897.56
10537,4119,2,4.0,11846,6.8,1990,Yes,4,5,Wood,Gas,1282.4
10538,3120,2,1.5,14960,15.6,1972,No,6,4,Wood,Gas,941.34
10539,2446,2,2.0,5513,20.4,2003,No,5,2,Wood,Gas,825.38
10540,4803,2,1.5,9224,27.0,1972,Yes,8,3,Wood,Electric,1109.62
10541,4709,3,2.0,4069,19.9,1981,No,3,3,Wood,Electric,1070.24
10542,4220,2,2.5,10504,15.0,1959,No,3,1,Wood,Gas,887.26
10543,3331,5,1.0,8953,2.0,1984,Yes,4,2,Brick,Gas,1013.46
10544,1156,2,3.5,6861,27.5,2012,No,7,4,Brick,Gas,931.0
10545,3881,3,2.0,9694,27.2,2016,Yes,3,2,Wood,Gas,1089.51
10546,3080,5,2.0,9095,12.0,1985,No,10,4,Brick,Gas,1181.07
10547,4931,5,3.5,8910,1.8,1998,No,6,1,Wood,Gas,1434.04
10548,3260,3,3.0,9165,22.3,1995,Yes,9,5,Brick,Electric,1203.08
10549,3587,5,2.5,8175,24.0,1976,No,3,2,Wood,Electric,806.63
10550,1997,3,1.5,6470,16.7,1980,No,5,3,Brick,Gas,795.6
10551,2078,4,3.0,8572,12.7,1983,No,9,4,Wood,Electric,997.0
10552,1265,4,2.0,5585,25.7,2008,Yes,4,2,Wood,Gas,753.83
10553,4800,2,4.0,11472,6.6,2003,No,8,4,Wood,Gas,1366.77
10554,4148,2,2.5,5433,13.7,2015,No,7,2,Wood,Gas,1105.27
10555,2287,2,3.0,6013,1.7,1979,Yes,8,3,Brick,Gas,1164.11
10556,1125,2,2.5,13632,5.8,2022,Yes,5,4,Brick,Gas,941.31
10557,2565,3,2.5,12554,28.3,1972,No,6,4,Stone,Gas,939.56
10558,4962,4,2.5,5299,17.8,1958,Yes,8,5,Brick,Electric,1347.85
10559,1103,3,2.5,5252,24.4,2004,No,5,1,Stone,Gas,685.57
10560,2240,5,1.0,11542,15.1,1950,Yes,8,2,Stone,Gas,856.42
10561,948,5,2.0,12524,25.2,2005,No,3,3,Brick,Oil,673.58
10562,3834,5,2.0,10623,16.6,1988,Yes,4,5,Wood,Electric,1090.16
10563,3431,5,2.5,7537,1.1,1967,No,10,5,Brick,Gas,1548.19
10564,895,5,2.5,12872,27.1,1991,No,3,1,Wood,Gas,614.59
10565,4255,4,2.5,9501,5.3,2022,Yes,4,3,Wood,Gas,1295.95
10566,3169,3,3.0,6314,14.1,2014,No,6,2,Brick,Gas,1009.45
10567,4267,5,2.0,13782,14.8,1982,Yes,5,4,Stone,Gas,1277.95
10568,1328,2,1.5,13194,2.4,1979,Yes,8,1,Brick,Gas,861.77
10569,3110,4,1.0,11038,2.5,1954,Yes,4,4,Wood,Gas,988.51
10570,2463,2,1.5,8173,23.1,1999,Yes,5,5,Wood,Gas,913.05
10571,4164,4,1.0,4817,9.7,2014,No,9,4,Wood,Gas,1195.58
10572,3141,4,1.5,5908,12.9,1959,Yes,8,2,Wood,Electric,963.79
10573,1492,2,2.5,4360,17.4,2009,Yes,10,2,Wood,Gas,944.29
10574,1751,2,1.5,12252,11.8,1976,Yes,9,4,Brick,Gas,901.89
10575,2160,5,1.0,8102,23.5,2021,No,9,4,Brick,Electric,941.15
10576,1338,2,4.0,5294,26.6,1977,Yes,10,1,Wood,Oil,893.08
10577,1619,3,4.0,8616,2.7,1994,Yes,4,2,Wood,Gas,962.94
10578,3962,4,2.5,4212,19.4,2001,No,3,4,Brick,Gas,1149.69
10579,4725,4,1.5,13380,10.2,2015,No,4,3,Brick,Electric,1149.81
10580,1071,5,3.0,12422,17.9,2011,No,4,1,Brick,Electric,732.67
10581,1828,4,2.0,10970,15.0,2009,No,7,1,Stone,Oil,886.82
10582,4465,2,1.5,12859,10.7,1989,Yes,8,1,Wood,Gas,1201.42
10583,2042,4,2.5,14603,3.7,1964,No,8,1,Wood,Gas,966.32
10584,1941,4,1.0,12073,17.2,1956,No,9,4,Brick,Oil,884.4
10585,1392,2,4.0,14254,4.3,1988,No,6,5,Stone,Gas,1050.86
10586,2405,2,3.0,7189,5.5,2000,Yes,8,3,Wood,Gas,1051.8
10587,4177,4,2.0,8183,29.5,1956,Yes,3,5,Brick,Electric,941.91
10588,4871,3,2.0,9635,10.2,1961,Yes,3,5,Wood,Gas,1140.87
10589,4494,2,2.0,4750,17.9,1963,No,5,4,Wood,Electric,971.85
10590,3150,3,3.5,6274,8.9,1983,No,4,1,Stone,Electric,879.31
10591,2240,3,2.0,5267,26.1,1988,Yes,4,1,Wood,Gas,782.08
10592,4426,5,1.0,4420,9.2,2022,Yes,8,4,Brick,Gas,1269.58
10593,2682,3,1.5,8526,11.6,2013,No,4,4,Brick,Oil,926.67
10594,4511,5,1.5,5383,18.6,1961,Yes,3,2,Brick,Gas,999.7
10595,984,3,3.5,9590,26.2,1983,No,7,1,Wood,Gas,677.67
10596,1020,5,3.5,9832,24.7,1976,Yes,5,3,Stone,Gas,870.15
10597,3988,2,2.0,7654,8.7,1971,No,4,2,Brick,Electric,1023.79
10598,1893,4,1.0,4146,25.1,1967,Yes,7,5,Wood,Electric,770.24
10599,3745,4,2.0,7884,21.3,1995,No,8,1,Wood,Gas,1133.22
10600,3274,5,3.0,5353,29.7,1993,No,10,4,Wood,Gas,1174.86
10601,3415,2,2.0,9173,28.1,1967,No,6,4,Wood,Electric,1074.47
10602,2812,5,2.0,7884,16.5,1986,Yes,3,4,Wood,Electric,896.91
10603,3290,5,1.5,12962,22.7,1956,No,6,1,Wood,Oil,869.89
10604,1400,2,2.0,6123,17.5,2017,Yes,10,3,Brick,Electric,808.78
10605,1960,3,3.0,14531,18.3,2009,No,3,4,Stone,Gas,1008.34
10606,3535,3,2.0,7461,3.9,1997,Yes,5,1,Wood,Electric,983.64
10607,3018,2,2.0,5773,1.1,2000,No,10,5,Brick,Gas,1415.74
10608,1952,5,3.0,14868,2.4,2001,Yes,8,2,Wood,Gas,1194.95
10609,856,4,3.0,5740,29.0,2001,Yes,6,1,Wood,Electric,814.14
10610,2004,5,1.5,8541,4.7,2003,Yes,5,1,Wood,Gas,906.5
10611,943,3,2.0,4392,2.3,1990,Yes,9,4,Brick,Gas,936.69
10612,1167,2,3.0,13865,10.0,1991,Yes,9,2,Stone,Gas,930.29
10613,2282,2,2.0,4040,18.1,1971,Yes,5,2,Brick,Gas,688.85
10614,1415,2,2.5,6970,28.5,1988,Yes,5,4,Wood,Electric,801.8
10615,4438,3,2.0,11860,21.3,1972,Yes,6,3,Wood,Electric,1105.87
10616,4128,5,1.0,6057,9.0,1997,Yes,6,1,Wood,Electric,1029.88
